Date,AAPL,AMZN,GOOG,META,MSFT
2022-09-08,151.63072204589844,129.82000732421875,108.52898406982422,160.7981414794922,251.20050048828125
2022-09-09,154.4873809814453,133.27000427246094,110.86975860595703,167.8329315185547,256.9722595214844
2022-09-12,160.4364013671875,136.4499969482422,110.95903015136719,167.64442443847656,259.1003112792969
2022-09-13,151.02206420898438,126.81999969482422,104.45244598388672,151.93765258789062,244.8553924560547
2022-09-14,152.46511840820312,128.5500030517578,105.00789642333984,150.29061889648438,245.078857421875
2022-09-15,149.5789794921875,126.27999877929688,103.05394744873047,148.38555908203125,238.4325408935547
2022-09-16,147.9395751953125,123.52999877929688,102.7861328125,145.15093994140625,237.81068420410156
2022-09-19,151.65028381347656,124.66000366210938,103.00433349609375,146.86746215820312,237.5968780517578
2022-09-20,154.0260009765625,122.19000244140625,101.00078582763672,144.95248413085938,235.58546447753906
2022-09-21,150.90426635742188,118.54000091552734,99.19561767578125,141.01339721679688,232.18458557128906
2022-09-22,149.9422149658203,117.30999755859375,99.75105285644531,141.7079620361328,234.15707397460938
2022-09-23,147.67449951171875,113.77999877929688,98.36243438720703,139.3167266845703,231.18374633789062
2022-09-26,148.00830078125,115.1500015258789,98.00537872314453,135.30816650390625,230.72705078125
2022-09-27,148.98013305664062,114.41000366210938,97.29124450683594,133.35353088378906,229.7164764404297
2022-09-28,147.09532165527344,118.01000213623047,99.91966247558594,140.50738525390625,234.24456787109375
2022-09-29,139.8701171875,114.80000305175781,97.29124450683594,135.34788513183594,230.77565002441406
2022-09-30,135.66851806640625,113.0,95.3670425415039,134.62355041503906,226.3058624267578
2022-10-03,139.8406982421875,115.87999725341797,98.49139404296875,137.53073120117188,233.92388916015625
2022-10-04,143.42384338378906,121.08999633789062,101.57608032226562,139.18772888183594,241.83346557617188
2022-10-05,143.71832275390625,120.94999694824219,101.38761901855469,137.89781188964844,242.1443328857422
2022-10-06,142.76609802246094,120.30000305175781,101.40744018554688,137.98715209960938,239.8026123046875
2022-10-07,137.52391052246094,114.55999755859375,98.75919342041016,132.41090393066406,227.60792541503906
2022-10-10,137.84786987304688,113.66999816894531,97.90619659423828,132.74826049804688,222.7592010498047
2022-10-11,136.43423461914062,112.20999908447266,97.25157928466797,127.53913116455078,219.02796936035156
2022-10-12,135.8059844970703,112.9000015258789,97.49954223632812,126.50723266601562,219.35830688476562
2022-10-13,140.37083435058594,112.52999877929688,98.8980484008789,129.27549743652344,227.60792541503906
2022-10-14,135.84524536132812,106.9000015258789,96.38865661621094,125.77300262451172,222.08872985839844
2022-10-17,139.8013916015625,113.79000091552734,99.95933532714844,132.99630737304688,230.80477905273438
2022-10-18,141.1168975830078,116.36000061035156,100.56436920166016,131.76597595214844,231.74734497070312
2022-10-19,141.224853515625,115.06999969482422,99.47332763671875,132.192626953125,229.7845458984375
2022-10-20,140.76344299316406,115.25,99.71136474609375,130.50587463378906,229.4638671875
2022-10-21,144.5723876953125,119.31999969482422,100.65364074707031,128.99766540527344,235.2648162841797
2022-10-24,146.7124786376953,119.81999969482422,102.13150787353516,128.7099609375,240.2495880126953
2022-10-25,149.5495147705078,120.5999984741211,104.07554626464844,136.4392852783203,243.56304931640625
2022-10-26,146.6143035888672,115.66000366210938,94.04786682128906,128.80917358398438,224.77061462402344
2022-10-27,142.1476287841797,110.95999908447266,91.84595489501953,97.17740631103516,220.32998657226562
2022-10-28,152.8872528076172,103.41000366210938,95.79354858398438,98.4275894165039,229.1917724609375
2022-10-31,150.53118896484375,102.44000244140625,93.88917541503906,92.43462371826172,225.5576629638672
2022-11-01,147.89047241210938,96.79000091552734,89.76305389404297,94.45873260498047,221.70977783203125
2022-11-02,142.37342834472656,92.12000274658203,86.36096954345703,89.83503723144531,213.86827087402344
2022-11-03,136.33609008789062,89.30000305175781,82.81013488769531,88.21772003173828,208.18394470214844
2022-11-04,136.07058715820312,90.9800033569336,85.99398803710938,90.08306884765625,215.1217803955078
2022-11-07,136.60157775878906,90.52999877929688,87.92811584472656,95.96690368652344,221.41827392578125
2022-11-08,137.17189025878906,89.9800033569336,88.18600463867188,95.7188491821289,222.3899688720703
2022-11-09,132.61915588378906,86.13999938964844,86.68829345703125,100.67991638183594,218.15342712402344
2022-11-10,144.41891479492188,96.62999725341797,93.40316009521484,110.99894714355469,236.10047912597656
2022-11-11,147.20167541503906,100.79000091552734,95.94232177734375,112.13998413085938,240.1135711669922
2022-11-14,145.8053436279297,98.48999786376953,95.24800872802734,113.33063507080078,234.71096801757812
2022-11-15,147.53599548339844,98.94000244140625,97.91610717773438,116.16837310791016,235.11907958984375
2022-11-16,146.30686950683594,97.12000274658203,98.18391418457031,112.34835815429688,235.5477752685547
2022-11-17,148.2046661376953,94.8499984741211,97.69791412353516,110.58220672607422,235.4990692138672
2022-11-18,148.76512145996094,94.13999938964844,97.00360870361328,111.17755126953125,235.05088806152344
2022-11-21,145.53985595703125,92.45999908447266,95.0496597290039,109.00459289550781,235.85963439941406
2022-11-22,147.67364501953125,93.19999694824219,96.53743743896484,110.57231140136719,238.76341247558594
2022-11-23,148.54884338378906,94.12999725341797,98.01528930664062,111.36605072021484,241.24818420410156
2022-11-25,145.63818359375,93.41000366210938,96.80522918701172,110.54253387451172,241.16053771972656
2022-11-28,141.8131103515625,93.94999694824219,95.46623229980469,107.93299102783203,235.5770263671875
2022-11-29,138.81405639648438,92.41999816894531,94.66283416748047,108.60771179199219,234.18362426757812
2022-11-30,145.55955505371094,96.54000091552734,100.6239013671875,117.18042755126953,248.61488342285156
